bus t PEMmin PEMmax
279      11       6       7      11       6       7
280      10      11       7      10      11       7
281       2       5      13       2       5      13
282      12       6       7      12       6       7
283       2       4      13       2       4      13
284       3       4      13       3       4      13
285       3       2       7       3       2       7
286       4       5      13       4       5      13
287       4       5      13       4       5      13
288       2       3       7       2       3       7
289       5       4      13       5       4      13
290       6      13      13       6      13      13
291       5       4      13       5       4      13
292       3       4      13       3       4      13
293      10       9      13      10       9      13
294      12      13       7      12      13       7
295      12      13       7      12      13       7
296      13       6      13      13       6      13
297      13       6      13      13       6      13
298      11       6       7      11       6       7
299      14       9       7      14       9       7
300       5       4      13       5       4      13
301      11      10       7      11      10       7
302      14      13       7      14      13       7
303       2       3       7       2       3       7
304       5       4      13       5       4      13
305      12      13       7      12      13       7
306      13       6      13      13       6      13
307       6      12       7       6      12       7
308       6      13      13       6      13      13
309       5       2       7       5       2       7
310       6      11       7       6      11       7
311       4       3      13       4       3      13
312      14       9       7      14       9       7
313       2       3       7       2       3       7
314       9      10      13       9      10      13
315       5       4      13       5       4      13
316      11       6       7      11       6       7
317      10      11       7      10      11       7
318       9      14       7       9      14       7
319       5       4      13       5       4      13
320      12      13       7      12      13       7
321       4       3      13       4       3      13
322      14      13       7      14      13       7
323       9      10      13       9      10      13
324      14       9       7      14       9       7
325      14       9       7      14       9       7
326       6      12       7       6      12       7
327      14       9       7      14       9       7
328      12      13       7      12      13       7
329       2       5      13       2       5      13
330       6      12       7       6      12       7
331       6      13      13       6      13      13
332       6      12       7       6      12       7
333      12      13      13      12      13      13
334       2       3       7       2       3       7
335       5       4      13       5       4      13
336      14       9       7      14       9       7
337       3       4      13       3       4      13
338      13      14       7      13      14       7
339      10       9      13      10       9      13
340      10       9      13      10       9      13
341       4       2       7       4       2       7
342       9      10      13       9      10      13
343      11      10      13      11      10      13
344       2       4      13       2       4      13
345       4       3      13       4       3      13
346       3       2      13       3       2      13
347      11      10       7      11      10       7
348      14       9       7      14       9       7
349      11       6       7      11       6       7
350      14      13       7      14      13       7
351      10      11       7      10      11       7
352      10      11       7      10      11       7
353       9      14       7       9      14       7
354       5       2      13       5       2      13
355       5       4      13       5       4      13
356      13       6      13      13       6      13
357      10      11       7      10      11       7
358       5       4      13       5       4      13
359       6      13      13       6      13      13
360       6      12       7       6      12       7
361       2       5      13       2       5      13
362       6      13      13       6      13      13
363       5       2      13       5       2      13
364      13      12       7      13      12       7
365       6      13      13       6      13      13
366       9      10      13       9      10      13
367      14      13       7      14      13       7
368       5       4      13       5       4      13
369       9      10      13       9      10      13
370      12       6       7      12       6       7
371       4       5      13       4       5      13
372       5       2       7       5       2       7
373      10      11      13      10      11      13
374       2       3       7       2       3       7
375      11      10       7      11      10       7
